date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:36:30	3984/3984	---M--	200	added ('OK')	image/png	etag:%22f90-5bb969de0e1d7%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/client2.png	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/client2.png	(from https://wp.w3layouts.com/iportfolio/?_gl=1%2A1q4mnqx%2A_ga%2AMjA1NTQ1NDEyNC4xNjY2NjE4MzM1%2A_ga_EGV5GTJEP5%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..%2A_ga_9HSZ46TKMQ%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..&_ga=2.218373145.183957411.1666768449-2055454124.1666618335)
17:36:30	5784/5784	---M--	200	added ('OK')	image/png	etag:%221698-5bb969de0e1d7%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/client3.png	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/client3.png	(from https://wp.w3layouts.com/iportfolio/?_gl=1%2A1q4mnqx%2A_ga%2AMjA1NTQ1NDEyNC4xNjY2NjE4MzM1%2A_ga_EGV5GTJEP5%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..%2A_ga_9HSZ46TKMQ%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..&_ga=2.218373145.183957411.1666768449-2055454124.1666618335)
17:36:31	6388/6388	---M--	200	added ('OK')	image/png	etag:%2218f4-5bb969de0e1d7%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/client4.png	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/client4.png	(from https://wp.w3layouts.com/iportfolio/?_gl=1%2A1q4mnqx%2A_ga%2AMjA1NTQ1NDEyNC4xNjY2NjE4MzM1%2A_ga_EGV5GTJEP5%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..%2A_ga_9HSZ46TKMQ%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..&_ga=2.218373145.183957411.1666768449-2055454124.1666618335)
17:36:31	7099/7099	---M--	200	added ('OK')	image/png	etag:%221bbb-5bb969de0e1d7%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/client5.png	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/client5.png	(from https://wp.w3layouts.com/iportfolio/?_gl=1%2A1q4mnqx%2A_ga%2AMjA1NTQ1NDEyNC4xNjY2NjE4MzM1%2A_ga_EGV5GTJEP5%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..%2A_ga_9HSZ46TKMQ%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..&_ga=2.218373145.183957411.1666768449-2055454124.1666618335)
17:36:31	4295/4295	---M--	200	added ('OK')	image/png	etag:%2210c7-5bb969de0e1d7%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/client6.png	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/client6.png	(from https://wp.w3layouts.com/iportfolio/?_gl=1%2A1q4mnqx%2A_ga%2AMjA1NTQ1NDEyNC4xNjY2NjE4MzM1%2A_ga_EGV5GTJEP5%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..%2A_ga_9HSZ46TKMQ%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..&_ga=2.218373145.183957411.1666768449-2055454124.1666618335)
17:36:31	692/692	---M-Z	200	added ('OK')	application/javascript	etag:%222b4-5bb969de10117-gzip%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/js/theme-change.js	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/js/theme-change.js	(from https://wp.w3layouts.com/iportfolio/?_gl=1%2A1q4mnqx%2A_ga%2AMjA1NTQ1NDEyNC4xNjY2NjE4MzM1%2A_ga_EGV5GTJEP5%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..%2A_ga_9HSZ46TKMQ%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..&_ga=2.218373145.183957411.1666768449-2055454124.1666618335)
17:36:32	69917/69917	---M-Z	200	added ('OK')	application/javascript	etag:%221111d-5bb969de10117-gzip%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/js/jquery-3.3.1.min.js	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/js/jquery-3.3.1.min.js	(from https://wp.w3layouts.com/iportfolio/?_gl=1%2A1q4mnqx%2A_ga%2AMjA1NTQ1NDEyNC4xNjY2NjE4MzM1%2A_ga_EGV5GTJEP5%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..%2A_ga_9HSZ46TKMQ%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..&_ga=2.218373145.183957411.1666768449-2055454124.1666618335)
17:36:32	85578/85578	---M-Z	200	added ('OK')	application/javascript	etag:%2214e4a-5bbfb25cc99ef-gzip%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/js/jquery-2.2.4.min.js	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/js/jquery-2.2.4.min.js	(from https://wp.w3layouts.com/iportfolio/?_gl=1%2A1q4mnqx%2A_ga%2AMjA1NTQ1NDEyNC4xNjY2NjE4MzM1%2A_ga_EGV5GTJEP5%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..%2A_ga_9HSZ46TKMQ%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..&_ga=2.218373145.183957411.1666768449-2055454124.1666618335)
17:36:32	1939/1939	---M-Z	200	added ('OK')	application/javascript	etag:%22793-5bbfb25cc99ef-gzip%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/js/demobar-script.js	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/js/demobar-script.js	(from https://wp.w3layouts.com/iportfolio/?_gl=1%2A1q4mnqx%2A_ga%2AMjA1NTQ1NDEyNC4xNjY2NjE4MzM1%2A_ga_EGV5GTJEP5%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..%2A_ga_9HSZ46TKMQ%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..&_ga=2.218373145.183957411.1666768449-2055454124.1666618335)
17:36:32	90061/90061	---M-Z	200	added ('OK')	application/javascript	etag:%2215fcd-5bb969de10117-gzip%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/js/owl.carousel.js	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/js/owl.carousel.js	(from https://wp.w3layouts.com/iportfolio/?_gl=1%2A1q4mnqx%2A_ga%2AMjA1NTQ1NDEyNC4xNjY2NjE4MzM1%2A_ga_EGV5GTJEP5%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..%2A_ga_9HSZ46TKMQ%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..&_ga=2.218373145.183957411.1666768449-2055454124.1666618335)
17:36:33	58072/58072	---M-Z	200	added ('OK')	application/javascript	etag:%22e2d8-5bb969de10117-gzip%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/js/bootstrap.min.js	(from https://wp.w3layouts.com/iportfolio/?_gl=1%2A1q4mnqx%2A_ga%2AMjA1NTQ1NDEyNC4xNjY2NjE4MzM1%2A_ga_EGV5GTJEP5%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..%2A_ga_9HSZ46TKMQ%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..&_ga=2.218373145.183957411.1666768449-2055454124.1666618335)
17:36:33	2976/2976	---M-Z	200	added ('OK')	application/javascript	etag:%22ba0-5bb969de12ff7-gzip%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/js/navigation.js?ver=1.0.0	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/js/navigation8a54.js	(from https://wp.w3layouts.com/iportfolio/?_gl=1%2A1q4mnqx%2A_ga%2AMjA1NTQ1NDEyNC4xNjY2NjE4MzM1%2A_ga_EGV5GTJEP5%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..%2A_ga_9HSZ46TKMQ%2AMTY2Njc2ODQ0OC40LjEuMTY2Njc2ODQ4My4wLjAuMA..&_ga=2.218373145.183957411.1666768449-2055454124.1666618335)
17:36:33	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-5bb969de0a357%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/fonts/fontawesome-webfont3e6e.eot	(from https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/css/style-liberty.css)
17:36:34	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-5bb969de0a357%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/fonts/fontawesome-webfontd41d.eot	(from https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/css/style-liberty.css)
17:36:34	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-5bb969de0b2f7%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/css/style-liberty.css)
17:36:34	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-5bb969de0b2f7%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/fonts/fontawesome-webfont3e6e.woff	(from https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/css/style-liberty.css)
17:36:35	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-5bb969de0b2f7%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/css/style-liberty.css)
17:36:35	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c7db-5bb969de0a357%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/fonts/fontawesome-webfont3e6e.svg	(from https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/css/style-liberty.css)
17:36:35	278/278	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Oct%202022%2012:06:36%20GMT	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/css/owl.video.play.png	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/css/owl.video.play.png	(from https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/css/style-liberty.css)
17:36:35	1440/1440	---MCZ	200	added ('OK')	application/json	date:Wed,%2026%20Oct%202022%2012:06:36%20GMT	https://wp.w3layouts.com/iportfolio/wp-json/wp/v2/pages/9	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-json/wp/v2/pages/9.json	(from https://wp.w3layouts.com/iportfolio/portfolio-page/)
17:36:36	2582/2582	---M-Z	200	added ('OK')	text/xml	date:Wed,%2026%20Oct%202022%2012:06:37%20GMT	https://wp.w3layouts.com/iportfolio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fiportfolio%2Fportfolio-page%2F&format=xml	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-json/oembed/1.0/embed50d3	(from https://wp.w3layouts.com/iportfolio/portfolio-page/)
17:36:37	148373/148373	---M--	200	added ('OK')	image/jpeg	etag:%2224395-5bb969de0f177%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/template1.jpg	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/template1.jpg	(from https://wp.w3layouts.com/iportfolio/portfolio-page/)
17:36:38	220833/220833	---M--	200	added ('OK')	image/jpeg	etag:%2235ea1-5bb969de0f177%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/template3.jpg	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/template3.jpg	(from https://wp.w3layouts.com/iportfolio/portfolio-page/)
17:36:38	150317/150317	---M--	200	added ('OK')	image/jpeg	etag:%2224b2d-5bb969de0f177%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/template2.jpg	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/template2.jpg	(from https://wp.w3layouts.com/iportfolio/portfolio-page/)
17:36:39	165640/165640	---M--	200	added ('OK')	image/jpeg	etag:%2228708-5bb969de0f177%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/template5.jpg	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/template5.jpg	(from https://wp.w3layouts.com/iportfolio/portfolio-page/)
17:36:39	204611/204611	---M--	200	added ('OK')	image/jpeg	etag:%2231f43-5bb969de0f177%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/template6.jpg	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/template6.jpg	(from https://wp.w3layouts.com/iportfolio/portfolio-page/)
17:36:39	188710/188710	---M--	200	added ('OK')	image/jpeg	etag:%222e126-5bb969de0f177%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/template4.jpg	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/template4.jpg	(from https://wp.w3layouts.com/iportfolio/portfolio-page/)
17:36:41	196123/196123	---M--	200	added ('OK')	image/jpeg	etag:%222fe1b-5bb969de10117%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/template8.jpg	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/template8.jpg	(from https://wp.w3layouts.com/iportfolio/portfolio-page/)
17:36:41	37831/37831	---M--	200	added ('OK')	image/jpeg	etag:%2293c7-5bb96b3bdbdf8%22	https://wp.w3layouts.com/iportfolio/wp-content/uploads/sites/20/2021/02/blog4.jpg	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/uploads/sites/20/2021/02/blog4.jpg	(from https://wp.w3layouts.com/iportfolio/blog-posts/)
17:36:41	135719/135719	---M--	200	added ('OK')	image/jpeg	etag:%2221227-5bb969de0f177%22	https://wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/template7.jpg	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/themes/iportfolio/assets/images/template7.jpg	(from https://wp.w3layouts.com/iportfolio/portfolio-page/)
17:36:41	46227/46227	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Oct%202022%2012:06:42%20GMT	https://wp.w3layouts.com/iportfolio/2021/02/18/the-purpose-of-this-html-is-to-help-determine-what-default/	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/2021/02/18/the-purpose-of-this-html-is-to-help-determine-what-default/index.html	(from https://wp.w3layouts.com/iportfolio/blog-posts/)
17:36:41	44115/44115	---M--	200	added ('OK')	image/jpeg	etag:%22ac53-5bb96b54ecdca%22	https://wp.w3layouts.com/iportfolio/wp-content/uploads/sites/20/2021/02/blog5.jpg	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/uploads/sites/20/2021/02/blog5.jpg	(from https://wp.w3layouts.com/iportfolio/blog-posts/)
17:36:42	51330/51330	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Oct%202022%2012:06:42%20GMT	https://wp.w3layouts.com/iportfolio/author/w3layouts/	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/author/w3layouts/index.html	(from https://wp.w3layouts.com/iportfolio/blog-posts/)
17:36:42	44111/44111	---M--	200	added ('OK')	image/jpeg	etag:%22ac4f-5bb96b865068f%22	https://wp.w3layouts.com/iportfolio/wp-content/uploads/sites/20/2021/02/blog6.jpg	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/uploads/sites/20/2021/02/blog6.jpg	(from https://wp.w3layouts.com/iportfolio/blog-posts/)
17:36:42	39197/39197	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Oct%202022%2012:06:43%20GMT	https://wp.w3layouts.com/iportfolio/category/coding/	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/category/coding/index.html	(from https://wp.w3layouts.com/iportfolio/blog-posts/)
17:36:42	46533/46533	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Oct%202022%2008:49:55%20GMT	https://wp.w3layouts.com/iportfolio/2021/02/18/category-hierarchy-part-of-a-hierarchy-that-is-3-deep/	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/2021/02/18/category-hierarchy-part-of-a-hierarchy-that-is-3-deep/index.html	(from https://wp.w3layouts.com/iportfolio/blog-posts/)
17:36:42	25661/25661	---M--	200	added ('OK')	image/jpeg	etag:%22643d-5bb96b9921ca5%22	https://wp.w3layouts.com/iportfolio/wp-content/uploads/sites/20/2021/02/blog7.jpg	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/uploads/sites/20/2021/02/blog7.jpg	(from https://wp.w3layouts.com/iportfolio/blog-posts/)
17:36:43	39155/39155	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Oct%202022%2012:06:43%20GMT	https://wp.w3layouts.com/iportfolio/category/fashion/	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/category/fashion/index.html	(from https://wp.w3layouts.com/iportfolio/blog-posts/)
17:36:43	67633/67633	---M--	200	added ('OK')	image/jpeg	etag:%2210831-5bb96ba3ca4df%22	https://wp.w3layouts.com/iportfolio/wp-content/uploads/sites/20/2021/02/blog.jpg	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/uploads/sites/20/2021/02/blog.jpg	(from https://wp.w3layouts.com/iportfolio/blog-posts/)
17:36:43	46514/46514	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Oct%202022%2012:06:44%20GMT	https://wp.w3layouts.com/iportfolio/2021/02/18/blog-personal-is-clean-well-structured-user-friendly/	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/2021/02/18/blog-personal-is-clean-well-structured-user-friendly/index.html	(from https://wp.w3layouts.com/iportfolio/blog-posts/)
17:36:43	32423/32423	---M--	200	added ('OK')	image/jpeg	etag:%227ea7-5bb96bc6cd30c%22	https://wp.w3layouts.com/iportfolio/wp-content/uploads/sites/20/2021/02/blog3.jpg	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-content/uploads/sites/20/2021/02/blog3.jpg	(from https://wp.w3layouts.com/iportfolio/blog-posts/)
17:36:43	39162/39162	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Oct%202022%2012:06:44%20GMT	https://wp.w3layouts.com/iportfolio/category/lifestyle/	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/category/lifestyle/index.html	(from https://wp.w3layouts.com/iportfolio/blog-posts/)
17:36:44	46470/46470	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Oct%202022%2012:06:44%20GMT	https://wp.w3layouts.com/iportfolio/2021/02/18/keyword-research-for-using-the-google-keyword-tool/	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/2021/02/18/keyword-research-for-using-the-google-keyword-tool/index.html	(from https://wp.w3layouts.com/iportfolio/blog-posts/)
17:36:44	39127/39127	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Oct%202022%2012:06:45%20GMT	https://wp.w3layouts.com/iportfolio/category/design/	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/category/design/index.html	(from https://wp.w3layouts.com/iportfolio/blog-posts/)
17:36:44	1465/1465	---MCZ	200	added ('OK')	application/json	date:Wed,%2026%20Oct%202022%2012:06:45%20GMT	https://wp.w3layouts.com/iportfolio/wp-json/wp/v2/pages/11	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-json/wp/v2/pages/11.json	(from https://wp.w3layouts.com/iportfolio/single-landing-page/)
17:36:44	46434/46434	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Oct%202022%2012:06:45%20GMT	https://wp.w3layouts.com/iportfolio/2021/02/18/welcome-to-wordpress-this-is-your-first-post/	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/2021/02/18/welcome-to-wordpress-this-is-your-first-post/index.html	(from https://wp.w3layouts.com/iportfolio/blog-posts/)
17:36:44	2538/2538	---MCZ	200	added ('OK')	application/json	date:Wed,%2026%20Oct%202022%2012:06:45%20GMT	https://wp.w3layouts.com/iportfolio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fiportfolio%2Fsingle-landing-page%2F	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-json/oembed/1.0/embedb701.json	(from https://wp.w3layouts.com/iportfolio/single-landing-page/)
17:36:45	46409/46409	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Oct%202022%2012:06:45%20GMT	https://wp.w3layouts.com/iportfolio/2021/02/18/restaurant-will-make-you-tons-of-cash-heres-how/	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/2021/02/18/restaurant-will-make-you-tons-of-cash-heres-how/index.html	(from https://wp.w3layouts.com/iportfolio/blog-posts/)
17:36:45	50639/50639	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Oct%202022%2012:06:46%20GMT	https://wp.w3layouts.com/iportfolio/blog-posts/page/2/	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/blog-posts/page/2/index.html	(from https://wp.w3layouts.com/iportfolio/blog-posts/)
17:36:45	2607/2607	---M-Z	200	added ('OK')	text/xml	date:Wed,%2026%20Oct%202022%2012:06:46%20GMT	https://wp.w3layouts.com/iportfolio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fiportfolio%2Fsingle-landing-page%2F&format=xml	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-json/oembed/1.0/embedaf75	(from https://wp.w3layouts.com/iportfolio/single-landing-page/)
17:36:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Oct%202022%2012:06:46%20GMT	https://wp.w3layouts.com/iportfolio/?p=11	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/index5757.html	(from https://wp.w3layouts.com/iportfolio/single-landing-page/)
17:36:45	37489/37489	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Oct%202022%2012:06:46%20GMT	https://wp.w3layouts.com/iportfolio/single-landing-page/about	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/single-landing-page/about	(from https://wp.w3layouts.com/iportfolio/single-landing-page/)
17:36:46	1438/1438	---MCZ	200	added ('OK')	application/json	date:Wed,%2026%20Oct%202022%2012:06:47%20GMT	https://wp.w3layouts.com/iportfolio/wp-json/wp/v2/pages/13	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-json/wp/v2/pages/13.json	(from https://wp.w3layouts.com/iportfolio/contact-page/)
17:36:46	2503/2503	---MCZ	200	added ('OK')	application/json	date:Wed,%2026%20Oct%202022%2012:06:47%20GMT	https://wp.w3layouts.com/iportfolio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fiportfolio%2Fcontact-page%2F	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-json/oembed/1.0/embed6ee4.json	(from https://wp.w3layouts.com/iportfolio/contact-page/)
17:36:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Oct%202022%2012:06:47%20GMT	https://wp.w3layouts.com/iportfolio/?p=13	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/index2dc4.html	(from https://wp.w3layouts.com/iportfolio/contact-page/)
17:36:47	2572/2572	---M-Z	200	added ('OK')	text/xml	date:Wed,%2026%20Oct%202022%2012:06:47%20GMT	https://wp.w3layouts.com/iportfolio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fiportfolio%2Fcontact-page%2F&format=xml	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-json/oembed/1.0/embede2f7	(from https://wp.w3layouts.com/iportfolio/contact-page/)
17:36:49	1961/1961	---MCZ	200	added ('OK')	application/json	date:Wed,%2026%20Oct%202022%2012:06:48%20GMT	https://wp.w3layouts.com/iportfolio/wp-json/wp/v2/posts/38	C:/My%20Web%20Sites/personal-website/wp.w3layouts.com/iportfolio/wp-json/wp/v2/posts/38.json	(from https://wp.w3layouts.com/iportfolio/2021/02/18/the-purpose-of-this-html-is-to-help-determine-what-default/)
